animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,health_status,latitude,longitude,elevation_m,climate_zone,date,temperature_c,humidity_percent,wind_speed_m_s,solar_radiation_w_m2,thi,hli,risk_level
704,FARM_008,cattle,Hereford,2.047226366480463,645.1183342146041,male,pregnant,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-04-29,29.5,54,4.99,312.21,78.29,28.28,Moderate
768,FARM_008,cattle,Hereford,7.907489475316349,523.0119181961825,male,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-12-05,3.86,60,0.5,151.87,43.19,4.35,Low
988,FARM_010,sheep,Texel,4.2053020658895,69.72396954194288,male,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-06-08,38.09,71,0.76,240.46,93.83,39.48,Critical
882,FARM_009,cattle,Hereford,9.41315965743505,763.6808544825949,male,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-06-02,33.03,32,5.9,387.79,78.93,30.61,Moderate
779,FARM_008,sheep,Dorper,5.606715526395444,99.88746945051003,female,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-01-03,2.9,78,2.15,408.39,39.78,4.74,Low
193,FARM_002,cattle,Hereford,7.638240714300023,495.5108583073209,male,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-07-30,35.1,56,0.58,292.37,86.19,36.07,Critical
577,FARM_006,goat,Boer,5.232764981700917,57.10405334813349,female,dry,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-07-12,33.95,72,4.03,505.02,87.61,35.03,Critical
129,FARM_002,goat,Alpine,2.2300108603194237,55.169143398552016,male,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-11-24,12.12,78,2.81,427.44,54.33,13.73,Low
634,FARM_007,cattle,Simmental,9.5386995563474,424.2419630859639,female,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-06-28,37.51,73,2.53,330.08,93.38,38.55,Critical
398,FARM_004,cattle,Angus,1.5318450107042794,759.538955272099,male,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-12-22,8.54,61,2.95,414.0,49.67,9.17,Low
984,FARM_010,cattle,Angus,6.1884001282587935,536.8277738630221,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-02-24,18.19,76,4.09,80.78,63.84,17.33,Low
275,FARM_003,cattle,Simmental,2.7620018711519148,403.02514999125685,male,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-09-28,22.36,58,2.8,313.29,68.95,22.42,Low
967,FARM_010,sheep,Suffolk,2.783240951357032,67.59424171735031,female,pregnant,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-04-13,18.01,49,1.34,191.61,62.61,17.73,Low
6,FARM_001,cattle,Holstein,3.6664615513367416,466.106775625201,male,pregnant,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-09-12,20.24,79,4.71,544.66,67.22,21.55,Low
997,FARM_010,goat,Toggenburg,2.194560519615554,53.91289389732184,male,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-08-03,33.36,41,1.02,119.61,81.08,32.52,High
448,FARM_005,goat,Nubian,3.4106728039259453,79.75393555598794,female,dry,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-04-10,24.89,60,5.17,202.61,72.63,23.3,Low
347,FARM_004,cattle,Hereford,3.942384547042712,459.55522013297787,male,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-06-14,31.76,53,2.99,181.81,81.11,30.83,High
965,FARM_010,goat,Toggenburg,2.2084378552801134,40.38173412268907,male,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-11-01,8.79,97,5.52,313.92,48.0,9.43,Low
541,FARM_006,cattle,Holstein,1.2777211387726521,420.7581198073643,male,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-03-19,21.29,51,3.68,372.23,67.03,20.88,Low
737,FARM_008,sheep,Suffolk,1.244574724841919,99.48782067046673,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-12-07,12.54,73,3.4,360.28,55.08,13.28,Low
496,FARM_005,cattle,Hereford,5.935438325760885,751.7020459385539,male,lactating,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-07-23,30.11,45,3.86,400.92,77.61,29.42,Moderate
178,FARM_002,cattle,Holstein,1.6762400356222789,691.2755024814413,male,lactating,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-02-26,2.27,73,1.72,262.78,39.32,3.38,Moderate
145,FARM_002,sheep,Dorper,6.15510964937306,96.71835073845074,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-02-20,12.57,72,5.52,473.33,55.14,12.76,Low
762,FARM_008,goat,Saanen,4.642811685301462,55.54905391506187,male,growing,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-04-21,40.46,64,1.69,633.27,95.63,43.0,Critical
496,FARM_005,cattle,Hereford,5.935438325760885,751.7020459385539,male,lactating,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-08-17,16.9,100,1.01,107.27,62.42,18.93,Low
246,FARM_003,sheep,Texel,3.952046488114188,63.841389861752575,male,dry,minor_illness,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-03-31,21.17,42,1.52,421.29,66.28,21.64,Low
42,FARM_001,sheep,Suffolk,5.305050586894188,99.50269250521316,female,pregnant,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-01-30,9.5,82,2.89,95.55,49.99,9.64,Low
976,FARM_010,cattle,Jersey,3.7289780545982545,786.6233757522176,male,dry,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-09-29,12.9,68,5.02,241.49,55.7,12.02,Low
628,FARM_007,cattle,Angus,6.209561512320333,627.7937936689016,male,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-07-23,38.68,73,2.0,189.91,95.24,39.3,Critical
219,FARM_003,goat,Boer,2.5150524981302933,40.041179193825336,female,dry,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-07-02,34.68,43,3.09,386.19,82.94,34.2,High
468,FARM_005,goat,Nubian,6.180404601142011,56.05224096878849,male,dry,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-01-19,12.97,72,7.1,384.04,55.75,11.94,Low
432,FARM_005,cattle,Angus,4.869379696511333,669.186648957773,male,lactating,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-03-23,23.01,66,3.87,305.77,70.5,22.88,Low
838,FARM_009,sheep,Texel,2.467831942011406,98.82805116614522,male,lactating,minor_illness,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-12-29,4.71,81,2.55,286.4,42.3,5.92,Low
95,FARM_001,sheep,Merino,7.678357190811057,80.308731722544,female,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-11-22,7.51,90,2.89,428.84,46.23,9.68,Low
268,FARM_003,goat,Saanen,5.573710808659694,71.91254595434538,male,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-03-13,26.42,76,2.34,323.61,76.74,27.68,Low
61,FARM_001,sheep,Dorper,5.503017529096472,72.91264452457582,male,pregnant,minor_illness,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-12-10,4.25,83,1.2,79.06,41.34,5.2,Low
285,FARM_003,sheep,Dorper,5.367015272736011,72.58838393686145,female,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-10-31,7.63,75,1.19,482.19,47.42,10.21,Low
957,FARM_010,goat,Boer,4.4632964380537015,66.96151469699828,female,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-05-18,40.54,77,1.2,539.79,99.04,43.49,Critical
546,FARM_006,cattle,Holstein,9.703317477305315,420.66748866318443,male,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-03-27,24.3,43,6.51,447.24,70.16,22.42,Low
323,FARM_004,cattle,Holstein,8.567844214833304,415.37053958493,female,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-04-14,23.57,59,0.36,138.56,70.75,24.05,Low
833,FARM_009,sheep,Texel,2.861983851648606,66.63904344803977,male,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-11-17,5.94,51,2.51,25.69,46.85,4.33,Low
63,FARM_001,goat,Saanen,1.2337787938614018,64.73015537351571,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-05-26,32.24,46,5.22,581.95,80.43,31.82,Moderate
652,FARM_007,cattle,Jersey,3.8248794705022346,615.2090821455612,male,lactating,recovering,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-12-27,5.68,53,2.16,207.17,46.34,5.26,Low
297,FARM_003,goat,Toggenburg,1.718974012105878,78.96658514512063,female,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-04-25,30.58,86,1.55,244.98,84.81,32.33,High
986,FARM_010,sheep,Suffolk,6.913583068317022,53.980253849625285,female,dry,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-06-04,38.03,60,4.82,310.84,91.08,37.17,Critical
134,FARM_002,goat,Saanen,4.261317166683932,76.25888443858187,male,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-03-19,22.52,36,4.04,166.64,67.44,20.14,Low
260,FARM_003,goat,Boer,3.933079481541521,66.67457030184417,female,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-10-04,19.43,45,6.77,203.51,64.27,16.32,Low
473,FARM_005,cattle,Hereford,2.2858836520547055,710.1384601612542,female,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-04-03,30.54,70,3.46,475.05,82.26,31.71,Critical
995,FARM_010,sheep,Rambouillet,6.177068240552199,60.54849453099752,female,pregnant,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-12-27,5.13,30,4.85,442.59,47.72,3.4,Low
104,FARM_002,goat,Boer,4.22358050028442,58.40476635934288,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-06-21,33.54,64,4.17,538.92,85.56,34.35,High
402,FARM_005,goat,Saanen,5.195892250757222,73.57843638003067,male,pregnant,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-08-01,25.48,53,2.7,0.0,72.77,23.8,Low
189,FARM_002,cattle,Jersey,5.681512988908587,570.7268226619458,female,dry,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-10-21,7.92,53,2.88,122.57,49.31,6.74,Moderate
141,FARM_002,goat,Toggenburg,5.96079296685447,78.36299178256111,female,dry,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-12-30,3.07,28,6.18,212.52,45.61,-0.55,Low
419,FARM_005,sheep,Suffolk,3.0544217624568515,96.58768597164081,male,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-04-19,29.35,85,4.45,419.41,82.56,30.45,High
3,FARM_001,sheep,Suffolk,4.97390229473994,51.56566462277793,female,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-01-14,7.72,74,4.68,214.12,47.64,7.15,Low
399,FARM_004,goat,Boer,1.6659368152808864,57.88222175225702,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-02-02,9.07,31,4.68,360.72,51.98,7.11,Low
874,FARM_009,cattle,Jersey,4.1102162728373175,402.79290475213924,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-05-04,26.35,52,1.62,303.32,73.82,26.68,Moderate
991,FARM_010,cattle,Hereford,8.395771752868512,455.58759675464984,male,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-12-29,8.84,25,2.06,328.5,52.05,7.71,Low
220,FARM_003,cattle,Angus,5.062483218967079,465.44952847666764,male,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-07-28,29.38,57,4.31,185.41,78.59,28.02,Moderate
899,FARM_009,cattle,Holstein,2.4552509794658817,786.332927887333,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-12-24,5.54,69,0.57,165.7,44.74,6.51,Low
175,FARM_002,cattle,Angus,3.6740954406085753,626.5618561187589,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-03-01,17.83,48,3.27,495.92,62.35,18.07,Low
625,FARM_007,cattle,Angus,1.1416862169610928,406.8599127660792,female,dry,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-07-02,31.44,71,3.42,319.13,83.76,31.89,High
226,FARM_003,goat,Boer,5.780786967184165,51.766718933739114,female,growing,minor_illness,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-03-25,26.76,71,3.91,151.1,76.67,26.13,Low
981,FARM_010,sheep,Texel,6.915085660090432,52.952507222913596,female,pregnant,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-10-17,20.69,39,4.44,159.69,65.49,18.23,Low
6,FARM_001,cattle,Holstein,3.6664615513367416,466.106775625201,male,pregnant,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-04-28,17.65,60,2.94,246.08,62.5,17.41,Low
883,FARM_009,cattle,Hereford,3.6007167242895264,550.8215724006795,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-12-02,1.85,59,2.47,290.55,40.39,2.04,Low
376,FARM_004,goat,Alpine,2.2081826928158463,50.34483339552155,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-12-23,8.1,78,0.12,152.95,47.94,9.72,Low
875,FARM_009,goat,Nubian,5.965142163722902,40.02391755339181,male,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-06-26,44.49,70,4.54,274.5,103.05,44.07,Critical
273,FARM_003,cattle,Jersey,1.980265076620583,459.59674238807787,female,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-01-28,-1.12,43,1.42,328.75,38.77,-1.03,Low
936,FARM_010,sheep,Suffolk,4.952479005273414,75.83137959271377,male,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-07-30,22.2,87,1.78,200.49,70.99,23.68,Low
569,FARM_006,sheep,Dorper,5.12617792639288,80.66458424436895,male,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-11-13,8.94,60,3.66,299.62,50.27,8.6,Moderate
939,FARM_010,cattle,Jersey,5.9176636679091885,499.89767169174206,male,pregnant,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-02-03,-1.06,66,0.93,310.45,35.34,0.32,Low
362,FARM_004,goat,Alpine,5.681278380580614,40.281168152544765,male,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-09-27,27.04,29,0.32,344.22,71.82,27.05,Low
384,FARM_004,goat,Alpine,4.588675776214108,41.335344071455246,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-12-23,-1.26,49,1.14,240.98,37.71,-1.19,Low
495,FARM_005,cattle,Jersey,3.009370469546767,656.7439835421421,female,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-07-17,29.76,44,3.44,366.7,77.1,29.08,Moderate
714,FARM_008,sheep,Suffolk,4.598668097858818,65.4234140744742,female,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-09-16,24.08,15,3.54,366.56,67.24,21.89,Low
395,FARM_004,goat,Alpine,4.931694458149949,79.66970468671354,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-06-04,44.75,65,5.05,114.47,102.11,43.05,Critical
894,FARM_009,cattle,Angus,7.4139905708789,477.2640033633731,male,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-03-30,15.5,99,5.66,261.55,59.88,15.91,Low
62,FARM_001,goat,Alpine,6.767143382943486,76.21402567824255,female,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-05-19,32.97,43,2.24,471.48,80.93,33.37,Moderate
540,FARM_006,goat,Boer,5.821108650609606,44.88121977287395,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-10-13,11.88,71,1.42,276.71,54.12,13.11,Low
647,FARM_007,cattle,Jersey,8.281212762625088,458.7687694335083,female,dry,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-05-20,34.94,77,2.14,242.88,90.2,35.93,Critical
81,FARM_001,cattle,Hereford,9.659552936270877,549.9482318094816,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-01-11,15.0,64,4.71,207.06,58.81,13.9,Low
614,FARM_007,cattle,Jersey,7.265405306241327,553.1195057745551,female,pregnant,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-08-22,24.83,76,2.52,150.24,74.23,25.13,Moderate
3,FARM_001,sheep,Suffolk,4.97390229473994,51.56566462277793,female,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-10-04,27.33,100,3.92,452.22,81.19,29.63,Moderate
71,FARM_001,sheep,Texel,5.014065216863003,81.59186060848997,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-11-29,-4.01,49,2.61,207.3,34.16,-4.85,Low
855,FARM_009,goat,Nubian,3.8127392830407456,68.22541585475926,male,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-10-22,11.88,20,1.79,363.87,55.42,10.81,Low
918,FARM_010,goat,Toggenburg,2.0909059170240325,57.21386129488802,female,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-09-15,20.69,53,2.94,192.97,66.31,19.82,Low
828,FARM_009,cattle,Jersey,6.642715910758449,723.3579529216092,male,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-06-09,28.25,62,0.84,427.09,77.69,30.08,Moderate
231,FARM_003,sheep,Dorper,1.734511248927224,62.10225079312637,male,dry,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-07-14,35.46,98,4.97,383.43,95.49,36.81,Critical
6,FARM_001,cattle,Holstein,3.6664615513367416,466.106775625201,male,pregnant,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-10-09,10.44,47,2.38,317.2,52.89,10.19,Low
318,FARM_004,cattle,Jersey,3.1708131183958734,790.3495019640216,female,lactating,minor_illness,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-07-07,27.96,69,2.61,102.1,78.23,27.63,Moderate
420,FARM_005,cattle,Holstein,2.0245455412894127,538.0892571206768,male,pregnant,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-06-21,35.05,29,0.13,200.81,80.7,34.46,High
