Numero animale	Data	Produzione totale
2461	2021-08-06	41.08
2461	2021-08-06	41.08
2500	2021-08-06	36.17
2500	2021-08-06	36.17
2502	2021-08-06	41.79
2502	2021-08-06	41.79
2524	2021-08-06	17.6
2524	2021-08-06	17.6
2457	2021-08-06	21.31
2457	2021-08-06	21.31
2464	2021-08-06	29.32
2464	2021-08-06	29.32
2302	2021-08-06	37.66
2302	2021-08-06	37.66
2435	2021-08-06	19.79
2435	2021-08-06	19.79
2454	2021-08-06	45.14
2454	2021-08-06	45.14
2259	2021-08-06	51.85
2259	2021-08-06	51.85
2561	2021-08-06	18.88
2561	2021-08-06	18.88
2443	2021-08-06	38.12
2443	2021-08-06	38.12
2405	2021-08-06	32.23
2405	2021-08-06	32.23
2477	2021-08-06	38.67
2477	2021-08-06	38.67
2409	2021-08-06	31.86
2409	2021-08-06	31.86
2492	2021-08-06	35.71
2492	2021-08-06	35.71
2423	2021-08-06	26.06
2423	2021-08-06	26.06
2532	2021-08-06	34
2532	2021-08-06	34
2414	2021-08-06	37.91
2414	2021-08-06	37.91
2490	2021-08-06	34.9
2490	2021-08-06	34.9
2520	2021-08-06	35.01
2520	2021-08-06	35.01
2427	2021-08-06	31
2427	2021-08-06	31
2488	2021-08-06	50.08
2488	2021-08-06	50.08
2557	2021-08-06	36.47
2557	2021-08-06	36.47
2512	2021-08-06	38.63
2512	2021-08-06	38.63
2526	2021-08-06	34.81
2526	2021-08-06	34.81
2504	2021-08-06	43.63
2504	2021-08-06	43.63
2549	2021-08-06	13.61
2549	2021-08-06	13.61
2555	2021-08-06	42.56
2555	2021-08-06	42.56
2525	2021-08-06	15.25
2525	2021-08-06	15.25
2498	2021-08-06	35.63
2498	2021-08-06	35.63
2540	2021-08-06	15.31
2540	2021-08-06	15.31
2550	2021-08-06	32.52
2550	2021-08-06	32.52
2485	2021-08-06	31.14
2485	2021-08-06	31.14
2544	2021-08-06	37.97
2544	2021-08-06	37.97
2029	2021-08-06	24.05
2029	2021-08-06	24.05
2310	2021-08-06	37.51
2310	2021-08-06	37.51
2235	2021-08-06	39.62
2235	2021-08-06	39.62
2332	2021-08-06	48.29
2332	2021-08-06	48.29
2081	2021-08-06	42.92
2081	2021-08-06	42.92
1172	2021-08-06	52.23
1172	2021-08-06	52.23
2102	2021-08-06	41.17
2102	2021-08-06	41.17
2051	2021-08-06	40.56
2051	2021-08-06	40.56
2301	2021-08-06	33.7
2301	2021-08-06	33.7
2145	2021-08-06	53.68
2145	2021-08-06	53.68
2044	2021-08-06	41.24
2044	2021-08-06	41.24
2039	2021-08-06	47.44
2039	2021-08-06	47.44
2072	2021-08-06	39.49
2072	2021-08-06	39.49
2175	2021-08-06	27.15
2175	2021-08-06	27.15
2234	2021-08-06	40.23
2234	2021-08-06	40.23
2101	2021-08-06	20.26
2101	2021-08-06	20.26
2086	2021-08-06	29.39
2086	2021-08-06	29.39
2282	2021-08-06	19.34
2282	2021-08-06	19.34
2242	2021-08-06	19.95
2242	2021-08-06	19.95
2295	2021-08-06	42.32
2295	2021-08-06	42.32
2150	2021-08-06	23.36
2150	2021-08-06	23.36
2238	2021-08-06	22.19
2238	2021-08-06	22.19
2288	2021-08-06	49.39
2288	2021-08-06	49.39
2262	2021-08-06	48.93
2262	2021-08-06	48.93
2314	2021-08-06	47.5
2314	2021-08-06	47.5
2355	2021-08-06	46.22
2355	2021-08-06	46.22
2267	2021-08-06	35.63
2267	2021-08-06	35.63
3568	2021-08-06	39.78
3568	2021-08-06	39.78
2131	2021-08-06	44.42
2131	2021-08-06	44.42
2083	2021-08-06	50.32
2083	2021-08-06	50.32
2088	2021-08-06	43.97
2088	2021-08-06	43.97
2232	2021-08-06	27.46
2232	2021-08-06	27.46
2257	2021-08-06	36.14
2257	2021-08-06	36.14
9934	2021-08-06	56.02
9934	2021-08-06	56.02
2063	2021-08-06	54.97
2063	2021-08-06	54.97
2184	2021-08-06	23.46
2184	2021-08-06	23.46
2111	2021-08-06	37.02
2111	2021-08-06	37.02
2312	2021-08-06	39.07
2312	2021-08-06	39.07
2279	2021-08-06	50.39
2279	2021-08-06	50.39
2294	2021-08-06	51.2
2294	2021-08-06	51.2
2104	2021-08-06	45.16
2104	2021-08-06	45.16
2316	2021-08-06	42.51
2316	2021-08-06	42.51
3382	2021-08-06	42.84
3382	2021-08-06	42.84
2247	2021-08-06	48.25
2247	2021-08-06	48.25
3542	2021-08-06	19.33
3542	2021-08-06	19.33
2360	2021-08-06	46.74
2360	2021-08-06	46.74
2264	2021-08-06	37.41
2264	2021-08-06	37.41
2011	2021-08-06	15.15
2011	2021-08-06	15.15
2370	2021-08-06	49.75
2370	2021-08-06	49.75
2248	2021-08-06	37.59
2248	2021-08-06	37.59
2198	2021-08-06	36.87
2198	2021-08-06	36.87
2074	2021-08-06	43.46
2074	2021-08-06	43.46
2094	2021-08-06	52.6
2094	2021-08-06	52.6
2265	2021-08-06	34.7
2265	2021-08-06	34.7
2311	2021-08-06	50.35
2311	2021-08-06	50.35
2097	2021-08-06	54.4
2097	2021-08-06	54.4
2201	2021-08-06	26.62
2201	2021-08-06	26.62
357	2021-08-06	37.01
357	2021-08-06	37.01
2134	2021-08-06	23
2134	2021-08-06	23
2036	2021-08-06	32.59
2036	2021-08-06	32.59
2019	2021-08-06	59.58
2019	2021-08-06	59.58
2348	2021-08-06	23.52
2348	2021-08-06	23.52
231	2021-08-06	36.01
231	2021-08-06	36.01
2305	2021-08-06	52.25
2305	2021-08-06	52.25
2049	2021-08-06	20.94
2049	2021-08-06	20.94
2342	2021-08-06	23.6
2342	2021-08-06	23.6
2212	2021-08-06	30.35
2212	2021-08-06	30.35
2121	2021-08-06	47.1
2121	2021-08-06	47.1
2263	2021-08-06	42.85
2263	2021-08-06	42.85
9917	2021-08-06	45.44
9917	2021-08-06	45.44
2135	2021-08-06	53.88
2135	2021-08-06	53.88
2306	2021-08-06	17.55
2306	2021-08-06	17.55
2214	2021-08-06	40.19
2214	2021-08-06	40.19
2256	2021-08-06	47.94
2256	2021-08-06	47.94
2258	2021-08-06	38.73
2258	2021-08-06	38.73
2075	2021-08-06	50.09
2075	2021-08-06	50.09
2162	2021-08-06	57.51
2162	2021-08-06	57.51
2132	2021-08-06	28.97
2132	2021-08-06	28.97
2289	2021-08-06	51.04
2289	2021-08-06	51.04
2240	2021-08-06	14.94
2240	2021-08-06	14.94
3546	2021-08-06	45.67
3546	2021-08-06	45.67
2275	2021-08-06	35.03
2275	2021-08-06	35.03
9923	2021-08-06	62.17
9923	2021-08-06	62.17
2387	2021-08-06	28.95
2387	2021-08-06	28.95
2299	2021-08-06	37.2
2299	2021-08-06	37.2
3577	2021-08-06	37.51
3577	2021-08-06	37.51
2096	2021-08-06	55.89
2096	2021-08-06	55.89
2287	2021-08-06	17.8
2287	2021-08-06	17.8
2133	2021-08-06	21.82
2133	2021-08-06	21.82
9926	2021-08-06	31.16
9926	2021-08-06	31.16
2292	2021-08-06	52.09
2292	2021-08-06	52.09
9930	2021-08-06	60.97
9930	2021-08-06	60.97
2219	2021-08-06	28.71
2219	2021-08-06	28.71
159	2021-08-06	39.54
159	2021-08-06	39.54
2253	2021-08-06	27.15
2253	2021-08-06	27.15
2373	2021-08-06	46.53
2373	2021-08-06	46.53
2050	2021-08-06	35.29
2050	2021-08-06	35.29
3419	2021-08-06	47.36
3419	2021-08-06	47.36
2140	2021-08-06	56.84
2140	2021-08-06	56.84
2252	2021-08-06	26.83
2252	2021-08-06	26.83
2269	2021-08-06	33.14
2269	2021-08-06	33.14
2308	2021-08-06	51.68
2308	2021-08-06	51.68
2245	2021-08-06	27.82
2245	2021-08-06	27.82
2043	2021-08-06	36.03
2043	2021-08-06	36.03
1166	2021-08-06	32.58
1166	2021-08-06	32.58
2114	2021-08-06	47.19
2114	2021-08-06	47.19
2298	2021-08-06	42.3
2298	2021-08-06	42.3
2261	2021-08-06	40.35
2261	2021-08-06	40.35
2185	2021-08-06	33.59
2185	2021-08-06	33.59
2173	2021-08-06	54.9
2173	2021-08-06	54.9
1190	2021-08-06	41.7
1190	2021-08-06	41.7
3384	2021-08-06	34.94
3384	2021-08-06	34.94
2084	2021-08-06	35.46
2084	2021-08-06	35.46
2315	2021-08-06	48.57
2315	2021-08-06	48.57
990	2021-08-06	37.75
990	2021-08-06	37.75
2095	2021-08-06	52.04
2095	2021-08-06	52.04
2091	2021-08-06	55.28
2091	2021-08-06	55.28
2157	2021-08-06	30.71
2157	2021-08-06	30.71
2065	2021-08-06	46.35
2065	2021-08-06	46.35
2137	2021-08-06	42.52
2137	2021-08-06	42.52
2249	2021-08-06	37.7
2249	2021-08-06	37.7
2045	2021-08-06	39.11
2045	2021-08-06	39.11
3394	2021-08-06	36.5
3394	2021-08-06	36.5
2534	2021-08-06	16.43
2534	2021-08-06	16.43
2216	2021-08-06	23.24
	2021-08-06	10.52
	2021-08-06	10.52
266	2021-08-07	39.5
266	2021-08-07	39.5
2051	2021-08-07	43.18
2051	2021-08-07	43.18
2329	2021-08-07	22.82
2329	2021-08-07	22.82
2566	2021-08-07	40.73
2566	2021-08-07	40.73
2573	2021-08-07	16.4
2573	2021-08-07	16.4
	2021-08-07	34.71
	2021-08-07	34.71
	2021-08-07	34.71
	2021-08-07	34.71
2568	2021-08-07	15.9
2568	2021-08-07	15.9
2567	2021-08-07	21.58
2567	2021-08-07	21.58
2571	2021-08-07	32.11
2571	2021-08-07	32.11
2556	2021-08-07	33.37
2556	2021-08-07	33.37
2564	2021-08-07	32.47
2564	2021-08-07	32.47
2136	2021-08-07	49.25
2136	2021-08-07	49.25
2586	2021-08-07	18.11
2586	2021-08-07	18.11
2320	2021-08-07	44.02
2320	2021-08-07	44.02
2356	2021-08-07	34.48
2356	2021-08-07	34.48
2336	2021-08-07	44.19
2336	2021-08-07	44.19
2379	2021-08-07	34.17
2379	2021-08-07	34.17
2371	2021-08-07	36.48
2371	2021-08-07	36.48
2382	2021-08-07	39.55
2382	2021-08-07	39.55
2166	2021-08-07	43.4
2166	2021-08-07	43.4
2100	2021-08-07	46.4
2100	2021-08-07	46.4
3571	2021-08-07	44.94
3571	2021-08-07	44.94
2543	2021-08-07	32.86
2543	2021-08-07	32.86
2149	2021-08-07	33.72
2149	2021-08-07	33.72
1192	2021-08-07	41.6
1192	2021-08-07	41.6
2103	2021-08-07	19.14
2103	2021-08-07	19.14
2562	2021-08-07	16.16
2562	2021-08-07	16.16
2251	2021-08-07	31.58
2251	2021-08-07	31.58
2330	2021-08-07	35.8
2330	2021-08-07	35.8
1200	2021-08-07	32.92
1200	2021-08-07	32.92
2474	2021-08-07	25.63
2474	2021-08-07	25.63
2108	2021-08-07	42.85
2108	2021-08-07	42.85
2176	2021-08-07	42.47
2176	2021-08-07	42.47
2375	2021-08-07	45.8
2375	2021-08-07	45.8
2388	2021-08-07	34.69
2388	2021-08-07	34.69
2326	2021-08-07	34.59
2326	2021-08-07	34.59
326	2021-08-07	31.12
326	2021-08-07	31.12
311	2021-08-07	24.4
311	2021-08-07	24.4
2024	2021-08-07	25.67
2024	2021-08-07	25.67
2073	2021-08-07	21.2
2073	2021-08-07	21.2
2199	2021-08-07	25.24
2199	2021-08-07	25.24
115	2021-08-07	33.32
115	2021-08-07	33.32
2190	2021-08-07	22.62
2190	2021-08-07	22.62
331	2021-08-07	28.24
331	2021-08-07	28.24
342	2021-08-07	26.29
342	2021-08-07	26.29
2064	2021-08-07	21.89
2064	2021-08-07	21.89
1165	2021-08-07	26
1165	2021-08-07	26
2424	2021-08-07	27.84
2424	2021-08-07	27.84
2202	2021-08-07	12.77
2202	2021-08-07	12.77
2177	2021-08-07	40.32
2177	2021-08-07	40.32
2218	2021-08-07	20.98
2218	2021-08-07	20.98
223	2021-08-07	28.06
223	2021-08-07	28.06
3551	2021-08-07	23.34
3551	2021-08-07	23.34
2327	2021-08-07	17.91
2327	2021-08-07	17.91
2338	2021-08-07	37.84
2338	2021-08-07	37.84
2239	2021-08-07	41.6
2239	2021-08-07	41.6
2023	2021-08-07	30.48
2023	2021-08-07	30.48
2277	2021-08-07	30.75
2277	2021-08-07	30.75
1193	2021-08-07	18.01
1193	2021-08-07	18.01
1168	2021-08-07	22.75
1168	2021-08-07	22.75
3544	2021-08-07	16.55
3544	2021-08-07	16.55
2217	2021-08-07	28.88
2217	2021-08-07	28.88
215	2021-08-07	18.97
215	2021-08-07	18.97
258	2021-08-07	27.13
258	2021-08-07	27.13
2416	2021-08-07	22.68
2416	2021-08-07	22.68
2276	2021-08-07	35.2
2276	2021-08-07	35.2
2429	2021-08-07	26.16
2429	2021-08-07	26.16
2415	2021-08-07	18.27
2415	2021-08-07	18.27
2031	2021-08-07	20.82
2031	2021-08-07	20.82
2153	2021-08-07	18.81
2153	2021-08-07	18.81
2231	2021-08-07	35.11
2231	2021-08-07	35.11
2151	2021-08-07	28.41
2151	2021-08-07	28.41
2000	2021-08-07	29.88
2000	2021-08-07	29.88
2038	2021-08-07	33.12
2038	2021-08-07	33.12
2322	2021-08-07	36.51
2322	2021-08-07	36.51
2363	2021-08-07	26.87
2363	2021-08-07	26.87
2192	2021-08-07	31.08
2192	2021-08-07	31.08
3552	2021-08-07	25.72
3552	2021-08-07	25.72
2170	2021-08-07	15.36
2170	2021-08-07	15.36
1152	2021-08-07	24.76
1152	2021-08-07	24.76
2254	2021-08-07	35.14
2254	2021-08-07	35.14
2139	2021-08-07	24.83
2139	2021-08-07	24.83
2213	2021-08-07	31.84
2213	2021-08-07	31.84
3404	2021-08-07	21.82
3404	2021-08-07	21.82
2215	2021-08-07	23.81
2215	2021-08-07	23.81
313	2021-08-07	41.58
313	2021-08-07	41.58
2056	2021-08-07	32.97
2056	2021-08-07	32.97
2398	2021-08-07	28.84
2398	2021-08-07	28.84
2110	2021-08-07	25.54
2110	2021-08-07	25.54
9927	2021-08-07	32.95
9927	2021-08-07	32.95
2159	2021-08-07	25.93
2159	2021-08-07	25.93
3396	2021-08-07	30.31
3396	2021-08-07	30.31
2208	2021-08-07	23.37
2208	2021-08-07	23.37
2421	2021-08-07	28.7
2421	2021-08-07	28.7
2046	2021-08-07	23.83
2046	2021-08-07	23.83
1186	2021-08-07	21.05
1186	2021-08-07	21.05
2144	2021-08-07	27.87
2144	2021-08-07	27.87
3392	2021-08-07	28.48
3392	2021-08-07	28.48
3578	2021-08-07	28.89
3578	2021-08-07	28.89
2007	2021-08-07	32.18
2007	2021-08-07	32.18
9938	2021-08-07	23.69
9938	2021-08-07	23.69
2531	2021-08-07	35.9
2531	2021-08-07	35.9
2432	2021-08-07	35.2
2432	2021-08-07	35.2
2350	2021-08-07	23.79
2350	2021-08-07	23.79
2090	2021-08-07	26.25
2090	2021-08-07	26.25
2120	2021-08-07	21.18
2120	2021-08-07	21.18
2005	2021-08-07	26.4
2005	2021-08-07	26.4
2349	2021-08-07	35.18
2349	2021-08-07	35.18
2321	2021-08-07	31.28
2321	2021-08-07	31.28
2179	2021-08-07	32.26
2179	2021-08-07	32.26
2222	2021-08-07	35.56
2222	2021-08-07	35.56
2411	2021-08-07	26.21
2411	2021-08-07	26.21
2533	2021-08-07	37.94
2533	2021-08-07	37.94
2537	2021-08-07	38.06
2537	2021-08-07	38.06
2426	2021-08-07	34.49
2426	2021-08-07	34.49
2413	2021-08-07	33.98
2413	2021-08-07	33.98
2146	2021-08-07	42.38
2146	2021-08-07	42.38
2542	2021-08-07	43.55
2542	2021-08-07	43.55
2460	2021-08-07	33.63
2460	2021-08-07	33.63
2523	2021-08-07	33.04
2523	2021-08-07	33.04
2550	2021-08-07	29.98
2550	2021-08-07	29.98
2449	2021-08-07	29.93
2449	2021-08-07	29.93
2440	2021-08-07	23.69
2440	2021-08-07	23.69
2410	2021-08-07	36.51
2410	2021-08-07	36.51
2325	2021-08-07	53.08
2325	2021-08-07	53.08
2448	2021-08-07	36.85
2448	2021-08-07	36.85
2300	2021-08-07	45.76
2300	2021-08-07	45.76
2259	2021-08-07	59.01
2259	2021-08-07	59.01
2469	2021-08-07	43.26
2469	2021-08-07	43.26
2495	2021-08-07	32.62
2495	2021-08-07	32.62
2503	2021-08-07	34.62
2503	2021-08-07	34.62
2526	2021-08-07	37.66
2526	2021-08-07	37.66
2509	2021-08-07	42.36
2509	2021-08-07	42.36
2475	2021-08-07	34.88
2475	2021-08-07	34.88
2402	2021-08-07	33.55
2402	2021-08-07	33.55
2442	2021-08-07	30.41
2442	2021-08-07	30.41
2383	2021-08-07	36.01
2383	2021-08-07	36.01
2482	2021-08-07	40.94
2482	2021-08-07	40.94
2431	2021-08-07	33.81
2431	2021-08-07	33.81
2528	2021-08-07	30.05
2528	2021-08-07	30.05
2529	2021-08-07	38.4
2529	2021-08-07	38.4
2496	2021-08-07	33.89
2496	2021-08-07	33.89
2422	2021-08-07	36.51
2422	2021-08-07	36.51
2435	2021-08-07	37.45
2435	2021-08-07	37.45
2484	2021-08-07	37.95
2484	2021-08-07	37.95
2446	2021-08-07	31.06
2446	2021-08-07	31.06
2557	2021-08-07	34.43
2557	2021-08-07	34.43
2551	2021-08-07	33.99
2551	2021-08-07	33.99
2439	2021-08-07	27.61
2439	2021-08-07	27.61
2302	2021-08-07	37.51
2302	2021-08-07	37.51
2535	2021-08-07	35.41
2535	2021-08-07	35.41
2517	2021-08-07	40.07
2517	2021-08-07	40.07
2462	2021-08-07	38.43
2462	2021-08-07	38.43
2491	2021-08-07	35.1
2491	2021-08-07	35.1
2508	2021-08-07	17.57
2508	2021-08-07	17.57
2524	2021-08-07	35.66
2524	2021-08-07	35.66
2399	2021-08-07	33.41
2399	2021-08-07	33.41
2486	2021-08-07	34.6
2486	2021-08-07	34.6
2546	2021-08-07	36.77
2546	2021-08-07	36.77
2451	2021-08-07	43.83
2451	2021-08-07	43.83
2237	2021-08-07	29.52
2237	2021-08-07	29.52
2536	2021-08-07	28.42
2536	2021-08-07	28.42
2532	2021-08-07	32.86
2532	2021-08-07	32.86
2433	2021-08-07	28.96
2433	2021-08-07	28.96
2407	2021-08-07	35.11
2407	2021-08-07	35.11
2420	2021-08-07	35.51
2420	2021-08-07	35.51
2386	2021-08-07	36.19
2386	2021-08-07	36.19
2211	2021-08-07	29.5
2211	2021-08-07	29.5
2434	2021-08-07	27.42
2434	2021-08-07	27.42
2530	2021-08-07	38.42
2530	2021-08-07	38.42
2498	2021-08-07	36.89
2498	2021-08-07	36.89
2494	2021-08-07	44.31
2494	2021-08-07	44.31
2527	2021-08-07	32.5
2527	2021-08-07	32.5
2463	2021-08-07	29.3
2463	2021-08-07	29.3
2419	2021-08-07	34.33
2419	2021-08-07	34.33
2545	2021-08-07	37.25
2545	2021-08-07	37.25
2510	2021-08-07	39.8
2510	2021-08-07	39.8
2513	2021-08-07	39.49
2513	2021-08-07	39.49
2504	2021-08-07	44.96
2504	2021-08-07	44.96
2464	2021-08-07	27.72
2464	2021-08-07	27.72
2488	2021-08-07	55.23
2488	2021-08-07	55.23
2436	2021-08-07	29.95
2436	2021-08-07	29.95
2480	2021-08-07	40.04
2480	2021-08-07	40.04
2487	2021-08-07	31.99
2487	2021-08-07	31.99
2472	2021-08-07	32.66
2472	2021-08-07	32.66
2478	2021-08-07	35.2
2478	2021-08-07	35.2
2405	2021-08-07	32.33
2405	2021-08-07	32.33
2483	2021-08-07	33.4
2483	2021-08-07	33.4
2520	2021-08-07	35.74
2520	2021-08-07	35.74
2444	2021-08-07	32.88
2444	2021-08-07	32.88
2425	2021-08-07	34.05
2425	2021-08-07	34.05
2477	2021-08-07	35.11
2477	2021-08-07	35.11
2553	2021-08-07	36.1
2553	2021-08-07	36.1
2489	2021-08-07	39.44
2489	2021-08-07	39.44
2470	2021-08-07	28.22
2470	2021-08-07	28.22
2500	2021-08-07	37.49
2500	2021-08-07	37.49
2506	2021-08-07	37.39
2506	2021-08-07	37.39
2461	2021-08-07	40.1
2461	2021-08-07	40.1
2454	2021-08-07	44.43
2454	2021-08-07	44.43
2437	2021-08-07	37.05
2437	2021-08-07	37.05
2481	2021-08-07	30.36
2481	2021-08-07	30.36
2561	2021-08-07	30.97
2561	2021-08-07	30.97
2457	2021-08-07	39.03
2457	2021-08-07	39.03
2423	2021-08-07	26.82
2423	2021-08-07	26.82
2492	2021-08-07	37.52
2492	2021-08-07	37.52
2381	2021-08-07	35.52
2381	2021-08-07	35.52
2409	2021-08-07	31.8
2409	2021-08-07	31.8
2539	2021-08-07	30.08
2539	2021-08-07	30.08
2485	2021-08-07	29.16
2485	2021-08-07	29.16
2328	2021-08-07	50.9
2328	2021-08-07	50.9
2428	2021-08-07	35.48
2428	2021-08-07	35.48
2389	2021-08-07	33.68
2389	2021-08-07	33.68
2427	2021-08-07	32.48
2427	2021-08-07	32.48
2490	2021-08-07	34.42
2490	2021-08-07	34.42
2404	2021-08-07	43.14
2404	2021-08-07	43.14
2540	2021-08-07	26.96
2540	2021-08-07	26.96
2502	2021-08-07	41.6
2502	2021-08-07	41.6
2452	2021-08-07	34.95
2452	2021-08-07	34.95
2512	2021-08-07	35.72
2512	2021-08-07	35.72
2459	2021-08-07	37.95
2459	2021-08-07	37.95
2555	2021-08-07	41.92
2555	2021-08-07	41.92
2525	2021-08-07	30.93
2525	2021-08-07	30.93
2544	2021-08-07	38.38
2544	2021-08-07	38.38
2443	2021-08-07	39.22
2443	2021-08-07	39.22
2549	2021-08-07	35.64
2549	2021-08-07	35.64
2534	2021-08-07	33.99
2534	2021-08-07	33.99
2414	2021-08-07	35.33
2414	2021-08-07	35.33
2214	2021-08-07	41.19
2214	2021-08-07	41.19
2311	2021-08-07	53.06
2311	2021-08-07	53.06
2134	2021-08-07	44.7
2134	2021-08-07	44.7
3568	2021-08-07	38.39
3568	2021-08-07	38.39
2039	2021-08-07	48.35
2039	2021-08-07	48.35
2265	2021-08-07	36.53
2265	2021-08-07	36.53
2184	2021-08-07	22.4
2184	2021-08-07	22.4
2083	2021-08-07	50.27
2083	2021-08-07	50.27
9934	2021-08-07	53.44
9934	2021-08-07	53.44
2257	2021-08-07	35.12
2257	2021-08-07	35.12
3546	2021-08-07	47.03
3546	2021-08-07	47.03
2332	2021-08-07	47.99
2332	2021-08-07	47.99
2121	2021-08-07	44.13
2121	2021-08-07	44.13
2081	2021-08-07	41.6
2081	2021-08-07	41.6
2101	2021-08-07	38.06
2101	2021-08-07	38.06
2238	2021-08-07	44.08
2238	2021-08-07	44.08
2288	2021-08-07	48.31
2288	2021-08-07	48.31
2175	2021-08-07	49.12
2175	2021-08-07	49.12
2086	2021-08-07	53.86
2086	2021-08-07	53.86
2305	2021-08-07	50.03
2305	2021-08-07	50.03
2262	2021-08-07	50.11
2262	2021-08-07	50.11
2216	2021-08-07	43.37
2216	2021-08-07	43.37
2256	2021-08-07	43.22
2256	2021-08-07	43.22
2198	2021-08-07	38.81
2198	2021-08-07	38.81
2267	2021-08-07	34.8
2267	2021-08-07	34.8
2248	2021-08-07	33.31
2248	2021-08-07	33.31
2088	2021-08-07	41.43
2088	2021-08-07	41.43
2133	2021-08-07	44.39
2133	2021-08-07	44.39
2050	2021-08-07	39.44
2050	2021-08-07	39.44
2355	2021-08-07	43.12
2355	2021-08-07	43.12
2063	2021-08-07	50.72
2063	2021-08-07	50.72
2094	2021-08-07	52.46
2094	2021-08-07	52.46
2314	2021-08-07	46.98
2314	2021-08-07	46.98
2292	2021-08-07	51.97
2292	2021-08-07	51.97
2232	2021-08-07	27.06
2232	2021-08-07	27.06
357	2021-08-07	33.65
357	2021-08-07	33.65
2162	2021-08-07	53.57
2162	2021-08-07	53.57
2294	2021-08-07	47.07
2294	2021-08-07	47.07
2245	2021-08-07	28.35
2245	2021-08-07	28.35
2102	2021-08-07	40.51
2102	2021-08-07	40.51
2097	2021-08-07	55.22
2097	2021-08-07	55.22
2235	2021-08-07	37.16
2235	2021-08-07	37.16
2131	2021-08-07	43.51
2131	2021-08-07	43.51
2310	2021-08-07	36.18
2310	2021-08-07	36.18
990	2021-08-07	36.1
990	2021-08-07	36.1
2373	2021-08-07	42.83
2373	2021-08-07	42.83
2289	2021-08-07	52.67
2289	2021-08-07	52.67
2252	2021-08-07	27.71
2252	2021-08-07	27.71
2312	2021-08-07	40.83
2312	2021-08-07	40.83
2282	2021-08-07	39.74
2282	2021-08-07	39.74
3382	2021-08-07	40.45
3382	2021-08-07	40.45
2049	2021-08-07	41.12
2049	2021-08-07	41.12
2264	2021-08-07	35.48
2264	2021-08-07	35.48
2091	2021-08-07	49.28
2091	2021-08-07	49.28
2348	2021-08-07	46.53
2348	2021-08-07	46.53
9930	2021-08-07	58.68
9930	2021-08-07	58.68
2104	2021-08-07	50.47
2104	2021-08-07	50.47
9926	2021-08-07	54.78
9926	2021-08-07	54.78
2150	2021-08-07	43.83
2150	2021-08-07	43.83
2298	2021-08-07	40.17
2298	2021-08-07	40.17
2044	2021-08-07	44.17
2044	2021-08-07	44.17
3419	2021-08-07	46.82
3419	2021-08-07	46.82
2173	2021-08-07	57.53
2173	2021-08-07	57.53
2275	2021-08-07	35.18
2275	2021-08-07	35.18
159	2021-08-07	40.7
159	2021-08-07	40.7
2036	2021-08-07	33.15
2036	2021-08-07	33.15
2370	2021-08-07	48.6
2370	2021-08-07	48.6
2029	2021-08-07	25.2
2029	2021-08-07	25.2
2185	2021-08-07	34.37
2185	2021-08-07	34.37
1172	2021-08-07	56.59
1172	2021-08-07	56.59
2240	2021-08-07	28.96
2240	2021-08-07	28.96
2019	2021-08-07	53.53
2019	2021-08-07	53.53
2263	2021-08-07	41.77
2263	2021-08-07	41.77
2261	2021-08-07	38.84
2261	2021-08-07	38.84
2342	2021-08-07	43.14
2342	2021-08-07	43.14
2316	2021-08-07	42.99
2316	2021-08-07	42.99
231	2021-08-07	35.19
231	2021-08-07	35.19
9917	2021-08-07	46.02
9917	2021-08-07	46.02
2072	2021-08-07	35.62
2072	2021-08-07	35.62
2295	2021-08-07	40.5
2295	2021-08-07	40.5
3542	2021-08-07	33.86
3542	2021-08-07	33.86
2387	2021-08-07	26.66
2387	2021-08-07	26.66
2135	2021-08-07	49.64
2135	2021-08-07	49.64
2269	2021-08-07	34.36
2269	2021-08-07	34.36
2140	2021-08-07	54.59
2140	2021-08-07	54.59
2279	2021-08-07	47.82
2279	2021-08-07	47.82
2075	2021-08-07	47.27
2075	2021-08-07	47.27
2306	2021-08-07	38.22
2306	2021-08-07	38.22
2074	2021-08-07	44.81
2074	2021-08-07	44.81
2132	2021-08-07	45.74
2132	2021-08-07	45.74
2308	2021-08-07	49.23
2308	2021-08-07	49.23
2145	2021-08-07	56.58
2145	2021-08-07	56.58
9923	2021-08-07	60.46
9923	2021-08-07	60.46
2234	2021-08-07	39.02
2234	2021-08-07	39.02
2242	2021-08-07	39.53
2242	2021-08-07	39.53
2201	2021-08-07	47.53
2201	2021-08-07	47.53
2299	2021-08-07	35.24
2299	2021-08-07	35.24
2315	2021-08-07	47.49
2315	2021-08-07	47.49
2011	2021-08-07	30.5
2011	2021-08-07	30.5
3384	2021-08-07	34.36
3384	2021-08-07	34.36
3577	2021-08-07	37.76
3577	2021-08-07	37.76
2287	2021-08-07	35.06
2287	2021-08-07	35.06
2084	2021-08-07	33.07
2084	2021-08-07	33.07
2212	2021-08-07	30.45
2212	2021-08-07	30.45
2247	2021-08-07	43.39
2247	2021-08-07	43.39
2301	2021-08-07	43.46
2301	2021-08-07	43.46
1166	2021-08-07	32.6
1166	2021-08-07	32.6
2043	2021-08-07	36.12
2043	2021-08-07	36.12
2157	2021-08-07	31.57
2157	2021-08-07	31.57
2249	2021-08-07	36.7
2249	2021-08-07	36.7
2253	2021-08-07	54.89
2253	2021-08-07	54.89
2111	2021-08-07	35.98
2111	2021-08-07	35.98
2360	2021-08-07	46.58
2360	2021-08-07	46.58
