ID	MATR	DNASC	DPAR	LATT	Evento	GLAT	Data	Nota
6922	IT018990256605  	2020-11-02	NA	NA	VEND       	24	2020-11-26	2020
6923	IT018990256606  	2020-11-04	NA	NA	VEND       	22	2020-11-26	2020
6924	IT018990256607  	2020-11-05	NA	NA	VEND       	21	2020-11-26	2020
6925	IT018990256608  	2020-11-05	NA	NA	VEND       	21	2020-11-26	2020
6926	IT018990256609  	2020-11-06	NA	NA	VEND       	20	2020-11-26	2020
6927	IT018990256610  	2020-11-07	NA	NA	VEND       	19	2020-11-26	2020
6928	IT018990256611  	2020-11-08	NA	NA	VEND       	18	2020-11-26	2020
6929	IT018990256612  	2020-11-12	NA	NA	VEND       	21	2020-12-03	2020
6930	IT018990256613  	2020-11-14	NA	NA	VEND       	19	2020-12-03	2020
6931	IT018990256614  	2020-11-16	NA	NA	VEND       	17	2020-12-03	2020
6932	IT018990256615  	2020-11-18	NA	NA	VEND       	22	2020-12-10	2020
6933	IT018990256616  	2020-11-19	NA	NA	VEND       	21	2020-12-10	2020
6934	IT018990256617  	2020-11-20	NA	NA	VEND       	20	2020-12-10	2020
6935	IT018990256618  	2020-11-21	NA	NA	VEND       	19	2020-12-10	2020
6936	IT018990256619  	2020-11-25	NA	NA	VEND       	22	2020-12-17	2020
6937	IT018990256620  	2020-11-26	NA	NA	VEND       	21	2020-12-17	2020
6938	IT018990256621  	2020-11-30	NA	NA	VEND       	17	2020-12-17	2020
6939	IT018990258712  	2020-12-02	NA	NA	VEND       	15	2020-12-17	2020
6940	IT018990258713  	2020-12-03	NA	NA	VEND       	27	2020-12-30	2020
6941	IT018990258714  	2020-12-04	NA	NA	VEND       	26	2020-12-30	2020
6942	IT018990258715  	2020-12-04	NA	NA	VEND       	26	2020-12-30	2020
6943	IT018990258716  	2020-12-04	NA	NA	VEND       	26	2020-12-30	2020
6944	IT018990258717  	2020-12-04	NA	NA	VEND       	26	2020-12-30	2020
6945	IT018990258718  	2020-12-01	NA	NA	VEND       	34	2021-01-04	2021
6946	IT018990258719  	2020-12-06	NA	NA	VEND       	46	2021-01-21	2021
6947	IT018990258720  	2020-12-06	NA	NA	VEND       	24	2020-12-30	2020
6948	IT018990258721  	2020-12-12	NA	NA	VEND       	23	2021-01-04	2021
6949	IT018990258722  	2020-12-13	NA	NA	VEND       	32	2021-01-14	2021
6950	IT018990258723  	2020-12-15	NA	NA	VEND       	30	2021-01-14	2021
6951	IT018990258724  	2020-12-16	NA	NA	VEND       	36	2021-01-21	2021
6952	IT018990258725  	2020-12-17	NA	NA	VEND       	42	2021-01-28	2021
6953	IT018990258726  	2020-12-20	NA	NA	VEND       	39	2021-01-28	2021
6954	IT018990258727  	2020-12-21	NA	NA	VEND       	24	2021-01-14	2021
6955	IT018990258728  	2020-12-22	NA	NA	VEND       	37	2021-01-28	2021
6956	IT018990258729  	2020-12-22	NA	NA	VEND       	37	2021-01-28	2021
6957	IT018990258730  	2020-12-23	NA	NA	VEND       	36	2021-01-28	2021
6958	IT018990258731  	2020-12-25	NA	NA	VEND       	34	2021-01-28	2021
6959	IT018990258732  	2020-12-31	NA	NA	VEND       	35	2021-02-04	2021
6960	IT018990258733  	2021-01-06	NA	NA	VEND       	29	2021-02-04	2021
6961	IT018990258734  	2021-01-06	NA	NA	VEND       	29	2021-02-04	2021
6962	IT018990258735  	2021-01-06	NA	NA	VEND       	36	2021-02-11	2021
6963	IT018990258736  	2021-01-06	NA	NA	VEND       	36	2021-02-11	2021
6964	IT018990258737  	2021-01-09	NA	NA	VEND       	33	2021-02-11	2021
6965	IT018990258738  	2021-01-13	NA	NA	VEND       	29	2021-02-11	2021
6966	IT018990258739  	2021-01-13	NA	NA	VEND       	29	2021-02-11	2021
6967	IT018990258740  	2021-01-16	NA	NA	VEND       	26	2021-02-11	2021
6968	IT018990258741  	2021-01-17	NA	NA	VEND       	32	2021-02-18	2021
6969	IT018990262332  	2021-01-19	NA	NA	VEND       	30	2021-02-18	2021
6970	IT018990262333  	2021-01-19	NA	NA	VEND       	30	2021-02-18	2021
6971	IT018990262334  	2021-01-20	NA	NA	VEND       	29	2021-02-18	2021
6972	IT018990262335  	2021-01-21	NA	NA	VEND       	14	2021-02-04	2021
6973	IT018990262336  	2021-01-21	NA	NA	VEND       	28	2021-02-18	2021
6974	IT018990262337  	2021-01-21	NA	NA	VEND       	35	2021-02-25	2021
6975	IT018990262338  	2021-01-22	NA	NA	VEND       	20	2021-02-11	2021
6976	IT018990262339  	2021-01-21	NA	NA	VEND       	21	2021-02-11	2021
6977	IT018990262340  	2021-01-22	NA	NA	VEND       	34	2021-02-25	2021
6979	IT018990262342  	2021-01-28	NA	NA	VEND       	28	2021-02-25	2021
6980	IT018990262343  	2021-01-29	NA	NA	VEND       	27	2021-02-25	2021
6981	IT018990262344  	2021-02-02	NA	NA	VEND       	23	2021-02-25	2021
6982	IT018990262345  	2021-02-02	NA	NA	VEND       	30	2021-03-04	2021
6983	IT018990262346  	2021-02-03	NA	NA	VEND       	22	2021-02-25	2021
6984	IT018990262347  	2021-02-04	NA	NA	VEND       	28	2021-03-04	2021
6985	IT018990262348  	2021-02-07	NA	NA	VEND       	32	2021-03-11	2021
6986	IT018990262349  	2021-02-06	NA	NA	VEND       	26	2021-03-04	2021
6987	IT018990262350  	2021-02-07	NA	NA	VEND       	32	2021-03-11	2021
6988	IT018990262351  	2021-02-08	NA	NA	VEND       	17	2021-02-25	2021
6989	IT018990262352  	2021-02-09	NA	NA	VEND       	16	2021-02-25	2021
6991	IT018990262354  	2021-02-11	NA	NA	VEND       	28	2021-03-11	2021
6992	IT018990262355  	2021-02-14	NA	NA	VEND       	25	2021-03-11	2021
6993	IT018990262356  	2021-02-16	NA	NA	VEND       	30	2021-03-18	2021
6994	IT018990262357  	2021-02-17	NA	NA	VEND       	22	2021-03-11	2021
6995	IT018990262358  	2021-02-27	NA	NA	VEND       	19	2021-03-18	2021
6996	IT018990262359  	2021-02-28	NA	NA	VEND       	18	2021-03-18	2021
6997	IT018990262360  	2021-02-28	NA	NA	VEND       	18	2021-03-18	2021
7000	IT018990262363  	2021-03-06	NA	NA	VEND       	12	2021-03-18	2021
7005	IT018990262368  	2021-03-14	NA	NA	VEND       	32	2021-04-15	2021
7014	IT018990262377  	2021-03-23	NA	NA	VEND       	23	2021-04-15	2021
7362	IT018990247362  	2020-06-20	NA	NA	OK         	440	2021-09-03	PG              
7362	IT018990247362  	2020-06-20	NA	NA	FEC        	444	2021-09-07	INDIGO          
7363	IT018990247363  	2020-06-20	NA	NA	OK         	440	2021-09-03	PG              
7363	IT018990247363  	2020-06-20	NA	NA	FEC        	444	2021-09-07	INDIGO          
7371	IT018990247371  	2020-07-05	NA	NA	OK         	439	2021-09-17	PG              
7373	IT018990247373  	2020-07-07	NA	NA	OK         	437	2021-09-17	PG              
7377	IT018990247377  	2020-07-16	NA	NA	OK         	428	2021-09-17	PG              
7391	IT018990247391  	2020-08-05	NA	NA	XID        	26	2020-08-31	7891
7392	IT018990247392  	2020-08-07	NA	NA	XID        	24	2020-08-31	7892
7393	IT018990247393  	2020-08-07	NA	NA	XID        	24	2020-08-31	7893
7394	IT018990247394  	2020-08-08	NA	NA	XID        	23	2020-08-31	7894
7395	IT018990247395  	2020-08-09	NA	NA	XID        	22	2020-08-31	7895
7396	IT018990247396  	2020-08-11	NA	NA	XID        	20	2020-08-31	7896
7397	IT018990247397  	2020-08-14	NA	NA	XID        	17	2020-08-31	7897
7397	IT018990247397  	2020-08-14	NA	NA	NOF        	54	2020-10-07	FIGL2378        
7397	IT018990247397  	2020-08-14	NA	NA	NOF        	54	2020-10-07	NIP.223         
7398	IT018990247398  	2020-08-16	NA	NA	XID        	15	2020-08-31	7898
7420	IT018990247420  	2020-10-05	NA	NA	MORTA      	109	2021-01-22	POLMONIT        
7457	IT018990247457  	2020-11-26	NA	NA	MORTA      	22	2020-12-18	DIARREA         
9323	IT018990226140  	2019-01-12	NA	NA	VUOTA      	605	2020-09-08	IMPLURAN        
9323	IT018990226140  	2019-01-12	NA	NA	VUOTA      	668	2020-11-10	IMPLURAN        
9323	IT018990226140  	2019-01-12	NA	NA	VUOTA      	694	2020-12-06	BBBELGA         
9323	IT018990226140  	2019-01-12	NA	NA	VUOTA      	738	2021-01-19	BBBELGA         
9323	IT018990226140  	2019-01-12	NA	NA	GRAV       	762	2021-02-12	IMPLURAN        
9477	IT018990231412  	2019-05-05	NA	NA	SPOST      	155	2019-10-07	D030A007        
9477	IT018990231412  	2019-05-05	NA	NA	VEND       	562	2020-11-17	2020
9500	IT018990234959  	2019-06-19	NA	NA	VEND       	43	2019-08-01	19
9527	IT018990234969  	2019-06-30	NA	NA	VEND       	32	2019-08-01	19
9534	IT018990234979  	2019-07-10	NA	NA	VEND       	22	2019-08-01	19
9535	IT018990234980  	2019-07-16	NA	NA	VEND       	16	2019-08-01	19
9536	IT018990234981  	2019-07-17	NA	NA	VEND       	15	2019-08-01	19
9537	IT018990234982  	2019-07-17	NA	NA	VEND       	28	2019-08-14	19
9538	IT018990234984  	2019-07-20	NA	NA	VEND       	25	2019-08-14	19
9539	IT018990234986  	2019-07-22	NA	NA	VEND       	23	2019-08-14	19
9540	IT018990234989  	2019-07-24	NA	NA	VEND       	21	2019-08-14	19
9541	IT018990234991  	2019-07-24	NA	NA	VEND       	21	2019-08-14	19
9542	IT018990235492  	2019-07-24	NA	NA	VEND       	36	2019-08-29	19
9543	IT018990235493  	2019-07-25	NA	NA	VEND       	28	2019-08-22	19
9544	IT018990235496  	2019-07-29	NA	NA	VEND       	16	2019-08-14	19
9545	IT018990235498  	2019-07-31	NA	NA	VEND       	14	2019-08-14	19
9546	IT018990235499  	2019-08-01	NA	NA	VEND       	21	2019-08-22	19
9547	IT018990235501  	2019-08-02	NA	NA	VEND       	12	2019-08-14	19
9549	IT018990235502  	2019-08-02	NA	NA	VEND       	20	2019-08-22	19
9550	IT018990235503  	2019-08-04	NA	NA	VEND       	18	2019-08-22	19
9551	IT018990235506  	2019-08-05	NA	NA	VEND       	17	2019-08-22	19
9552	IT018990235509  	2019-08-07	NA	NA	VEND       	15	2019-08-22	19
9553	IT018990235510  	2019-08-07	NA	NA	VEND       	22	2019-08-29	19
9554	IT018990235511  	2019-08-08	NA	NA	VEND       	21	2019-08-29	19
9555	IT018990235512  	2019-08-09	NA	NA	VEND       	20	2019-08-29	19
9556	IT018990235513  	2019-08-11	NA	NA	VEND       	18	2019-08-29	19
9557	IT018990235514  	2019-08-12	NA	NA	VEND       	17	2019-08-29	19
9558	IT018990235515  	2019-08-13	NA	NA	VEND       	23	2019-09-05	19
9559	IT018990235520  	2019-08-18	NA	NA	VEND       	25	2019-09-12	19
9560	IT018990235522  	2019-08-20	NA	NA	VEND       	16	2019-09-05	19
9561	IT018990235524  	2019-08-20	NA	NA	VEND       	16	2019-09-05	19
9562	IT018990235525  	2019-08-22	NA	NA	VEND       	28	2019-09-19	19
9563	IT018990235526  	2019-08-22	NA	NA	VEND       	21	2019-09-12	19
9564	IT018990235530  	2019-08-28	NA	NA	VEND       	15	2019-09-12	19
9565	IT018990235531  	2019-08-30	NA	NA	VEND       	20	2019-09-19	19
9566	IT018990235533  	2019-08-30	NA	NA	VEND       	13	2019-09-12	19
9567	IT018990235537  	2019-09-03	NA	NA	VEND       	16	2019-09-19	19
9568	IT018990235540  	2019-09-06	NA	NA	VEND       	20	2019-09-26	19
9569	IT018990235541  	2019-09-08	NA	NA	VEND       	184	2020-03-10	2020
9570	IT018990238913  	2019-09-09	NA	NA	VEND       	17	2019-09-26	19
9571	IT018990238915  	2019-09-11	NA	NA	VEND       	36	2019-10-17	19
9572	IT018990238919  	2019-09-15	NA	NA	VEND       	32	2019-10-17	19
9573	IT018990238922  	2019-09-21	NA	NA	VEND       	19	2019-10-10	19
9574	IT018990238924  	2019-09-24	NA	NA	VEND       	16	2019-10-10	19
9575	IT018990238925  	2019-09-26	NA	NA	VEND       	14	2019-10-10	19
9576	IT018990238930  	2019-09-29	NA	NA	VEND       	43	2019-11-11	19
9577	IT018990238931  	2019-09-29	NA	NA	VEND       	18	2019-10-17	10
9578	IT018990238936  	2019-10-04	NA	NA	VEND       	20	2019-10-24	19
9579	IT018990238938  	2019-10-05	NA	NA	VEND       	19	2019-10-24	19
9580	IT018990238943  	2019-10-10	NA	NA	VEND       	21	2019-10-31	19
9581	IT018990238944  	2019-10-10	NA	NA	VEND       	21	2019-10-31	19
9582	IT018990238945  	2019-10-11	NA	NA	VEND       	20	2019-10-31	19
9583	IT018990238947  	2019-10-15	NA	NA	VEND       	16	2019-10-31	19
9584	IT018990238948  	2019-10-15	NA	NA	VEND       	16	2019-10-31	19
9585	IT018990238949  	2019-10-18	NA	NA	VEND       	13	2019-10-31	19
9586	IT018990238951  	2019-10-18	NA	NA	VEND       	13	2019-10-31	19
9587	IT018990238954  	2019-10-20	NA	NA	VEND       	18	2019-11-07	19
9588	IT018990238957  	2019-10-22	NA	NA	VEND       	16	2019-11-07	19
9589	IT018990238958  	2019-10-24	NA	NA	VEND       	14	2019-11-07	19
9590	IT018990238959  	2019-10-25	NA	NA	VEND       	13	2019-11-07	19
9591	IT018990238960  	2019-10-27	NA	NA	VEND       	25	2019-11-21	19
9592	IT018990242331  	2019-10-27	NA	NA	VEND       	18	2019-11-14	19
9593	IT018990242335  	2019-10-31	NA	NA	VEND       	14	2019-11-14	19
9594	IT018990242336  	2019-10-31	NA	NA	VEND       	21	2019-11-21	19
9595	IT018990242337  	2019-10-31	NA	NA	VEND       	21	2019-11-21	19
9596	IT018990242338  	2019-10-31	NA	NA	VEND       	14	2019-11-14	19
9597	IT018990242342  	2019-11-02	NA	NA	VEND       	19	2019-11-21	19
9598	IT018990242343  	2019-11-02	NA	NA	VEND       	19	2019-11-21	19
9599	IT018990242350  	2019-11-11	NA	NA	VEND       	24	2019-12-05	19
9600	IT018990242355  	2019-11-15	NA	NA	VEND       	20	2019-12-05	19
9601	IT018990242356  	2019-11-17	NA	NA	VEND       	18	2019-12-05	19
9602	IT018990242357  	2019-11-19	NA	NA	VEND       	16	2019-12-05	19
9603	IT018990242363  	2019-11-27	NA	NA	VEND       	15	2019-12-12	2019
9604	IT018990242364  	2019-11-28	NA	NA	VEND       	14	2019-12-12	2019
9605	IT018990242365  	2019-11-28	NA	NA	VEND       	14	2019-12-12	2019
9606	IT018990242367  	2019-12-02	NA	NA	VEND       	17	2019-12-19	19
9607	IT018990242368  	2019-12-02	NA	NA	VEND       	17	2019-12-19	19
9608	IT018990242369  	2019-12-02	NA	NA	VEND       	17	2019-12-19	19
9609	IT018990242370  	2019-12-03	NA	NA	VEND       	16	2019-12-19	19
9610	IT018990242371  	2019-12-04	NA	NA	VEND       	15	2019-12-19	19
9611	IT018990242376  	2019-12-07	NA	NA	VEND       	27	2020-01-03	2020
9612	IT018990242378  	2019-12-11	NA	NA	VEND       	36	2020-01-16	2020
9613	IT018990243273  	2019-12-12	NA	NA	VEND       	22	2020-01-03	2020
9614	IT018990243274  	2019-12-16	NA	NA	VEND       	24	2020-01-09	20
9615	IT018990243275  	2019-12-17	NA	NA	VEND       	23	2020-01-09	20
9616	IT018990243278  	2019-12-22	NA	NA	VEND       	16	2020-01-07	2020
9617	IT018990243281  	2019-12-23	NA	NA	VEND       	24	2020-01-16	2020
9618	IT018990243282  	2019-12-24	NA	NA	VEND       	16	2020-01-09	20
9619	IT018990243291  	2019-12-31	NA	NA	VEND       	16	2020-01-16	2020
9620	IT018990243293  	2020-01-01	NA	NA	VEND       	22	2020-01-23	2020
9621	IT018990243294  	2020-01-01	NA	NA	VEND       	22	2020-01-23	2020
9622	IT018990243298  	2019-12-31	NA	NA	VEND       	23	2020-01-23	2020
9623	IT018990243299  	2020-01-03	NA	NA	VEND       	20	2020-01-23	2020
9624	IT018990243301  	2020-01-04	NA	NA	VEND       	19	2020-01-23	2020
9625	IT018990243302  	2020-01-05	NA	NA	VEND       	18	2020-01-23	2020
9626	IT018990243303  	2020-01-06	NA	NA	VEND       	17	2020-01-23	2020
9627	IT018990243306  	2020-01-07	NA	NA	VEND       	16	2020-01-23	2020
9628	IT018990243308  	2020-01-10	NA	NA	VEND       	20	2020-01-30	2020
9629	IT018990243310  	2020-01-10	NA	NA	VEND       	20	2020-01-30	2020
9630	IT018990243313  	2020-01-12	NA	NA	VEND       	18	2020-01-30	2020
9631	IT018990243315  	2020-01-14	NA	NA	VEND       	16	2020-01-30	2020
9632	IT018990243316  	2020-01-15	NA	NA	VEND       	15	2020-01-30	2020
9633	IT018990243317  	2020-01-15	NA	NA	VEND       	36	2020-02-20	2020
9634	IT018990243318  	2020-01-15	NA	NA	VEND       	36	2020-02-20	2020
9635	IT018990243319  	2020-01-15	NA	NA	VEND       	22	2020-02-06	2020
9636	IT018990245662  	2020-01-16	NA	NA	VEND       	21	2020-02-06	2020
9637	IT018990245664  	2020-01-21	NA	NA	VEND       	30	2020-02-20	2020
9638	IT018990245665  	2020-01-22	NA	NA	VEND       	15	2020-02-06	2020
9639	IT018990245667  	2020-01-23	NA	NA	VEND       	14	2020-02-06	2020
9640	IT018990245668  	2020-01-23	NA	NA	VEND       	21	2020-02-13	2020
9641	IT018990245672  	2020-01-25	NA	NA	VEND       	19	2020-02-13	2020
9642	IT018990245673  	2020-01-28	NA	NA	VEND       	16	2020-02-13	2020
9643	IT018990245678  	2020-01-31	NA	NA	VEND       	20	2020-02-20	2020
9644	IT018990245679  	2020-01-31	NA	NA	VEND       	20	2020-02-20	2020
9645	IT018990245680  	2020-02-02	NA	NA	VEND       	18	2020-02-20	2020
9646	IT018990245681  	2020-02-03	NA	NA	VEND       	17	2020-02-20	2020
9647	IT018990245682  	2020-02-03	NA	NA	VEND       	17	2020-02-20	2020
9648	IT018990245677  	2020-01-31	NA	NA	VEND       	13	2020-02-13	2020
9649	IT018990245683  	2020-02-05	NA	NA	VEND       	15	2020-02-20	2020
9650	IT018990245686  	2020-02-07	NA	NA	VEND       	13	2020-02-20	2020
9651	IT018990245688  	2020-02-08	NA	NA	VEND       	12	2020-02-20	2020
9652	IT018990245689  	2020-02-08	NA	NA	VEND       	13	2020-02-21	2020
9653	IT018990245691  	2020-02-10	NA	NA	VEND       	17	2020-02-27	2020
9654	IT018990245692  	2020-02-10	NA	NA	VEND       	17	2020-02-27	2020
9655	IT018990245693  	2020-02-11	NA	NA	VEND       	16	2020-02-27	2020
9656	IT018990245697  	2020-02-13	NA	NA	VEND       	21	2020-03-05	2020
9657	IT018990245698  	2020-02-13	NA	NA	VEND       	21	2020-03-05	2020
9658	IT018990245699  	2020-02-14	NA	NA	VEND       	13	2020-02-27	2020
9659	IT018990245702  	2020-02-15	NA	NA	VEND       	19	2020-03-05	2020
9660	IT018990245703  	2020-02-15	NA	NA	VEND       	12	2020-02-27	2020
9661	IT018990245708  	2020-02-16	NA	NA	VEND       	25	2020-03-12	20
9663	IT018990245711  	2020-02-22	NA	NA	VEND       	19	2020-03-12	20
9664	IT018990246685  	2020-02-27	NA	NA	VEND       	14	2020-03-12	20
9666	IT018990246689  	2020-03-02	NA	NA	VEND       	24	2020-03-26	20
9667	IT018990246690  	2020-03-02	NA	NA	VEND       	24	2020-03-26	20
9668	IT018990246691  	2020-03-03	NA	NA	VEND       	23	2020-03-26	20
9669	IT018990246692  	2020-03-04	NA	NA	VEND       	29	2020-04-02	20
9671	IT018990246694  	2020-03-08	NA	NA	VEND       	25	2020-04-02	20
9672	IT018990246696  	2020-03-14	NA	NA	VEND       	19	2020-04-02	20
9673	IT018990246699  	2020-03-16	NA	NA	VEND       	17	2020-04-02	20
9674	IT018990246701  	2020-03-19	NA	NA	VEND       	14	2020-04-02	20
9675	IT018990246702  	2020-03-19	NA	NA	VEND       	28	2020-04-16	4
9676	IT018990246703  	2020-03-19	NA	NA	VEND       	28	2020-04-16	4
9677	IT018990246704  	2020-03-20	NA	NA	VEND       	27	2020-04-16	4
9678	IT018990246706  	2020-03-20	NA	NA	VEND       	27	2020-04-16	4
9679	IT018990246707  	2020-03-21	NA	NA	VEND       	26	2020-04-16	4
9901	IT018990179901  	2015-12-08	2019-01-29	2	PAREGG     	240	2019-09-26	OK              
9901	IT018990179901  	2015-12-08	2019-01-29	2	SPOST      	255	2019-10-11	D002A001        
9901	IT018990179901  	2015-12-08	2019-01-29	2	ASC        	317	2019-12-12	RILEX           
9901	IT018990179901  	2015-12-08	2020-02-13	3	PARTO      	0	2020-02-13	                
9901	IT018990179901  	2015-12-08	2020-02-13	3	RICNT      	22	2020-03-06	PG              
9901	IT018990179901  	2015-12-08	2020-02-13	3	SPOST      	23	2020-03-07	D004A002        
9901	IT018990179901  	2015-12-08	2020-02-13	3	OK         	36	2020-03-20	-               
9901	IT018990179901  	2015-12-08	2020-02-13	3	OK         	50	2020-04-03	-               
9901	IT018990179901  	2015-12-08	2020-02-13	3	GRAV       	82	2020-05-05	STARJACK        
9901	IT018990179901  	2015-12-08	2020-02-13	3	PAPOD      	104	2020-05-27	AS              
9901	IT018990179901  	2015-12-08	2020-02-13	3	PAREGG     	132	2020-06-24	OK              
9901	IT018990179901  	2015-12-08	2020-02-13	3	VEND       	176	2020-08-07	2020
9902	IT018990179902  	2015-12-10	2019-04-12	2	CALORE     	137	2019-08-27	++28/8SA
9902	IT018990179902  	2015-12-10	2019-04-12	2	OK         	147	2019-09-06	4 OVS           
9902	IT018990179902  	2015-12-10	2019-04-12	2	VUOTA      	158	2019-09-17	MONTOYA         
9902	IT018990179902  	2015-12-10	2019-04-12	2	CALORE     	181	2019-10-10	SA              
9902	IT018990179902  	2015-12-10	2019-04-12	2	PAPOD      	185	2019-10-14	PD              
9902	IT018990179902  	2015-12-10	2019-04-12	2	OK         	196	2019-10-25	3 OVS           
9902	IT018990179902  	2015-12-10	2019-04-12	2	VUOTA      	207	2019-11-05	IMPLURAN        
9902	IT018990179902  	2015-12-10	2019-04-12	2	NOF        	246	2019-12-14	2 ABORTI        
9902	IT018990179902  	2015-12-10	2019-04-12	2	SPOST      	353	2020-03-30	D002A001        
9902	IT018990179902  	2015-12-10	2019-04-12	2	VEND       	586	2020-11-18	2020
9903	IT018990179903  	2015-12-10	2019-02-12	2	VUOTA      	175	2019-08-06	IMPLURAN        
9903	IT018990179903  	2015-12-10	2019-02-12	2	VUOTA      	206	2019-09-06	IMPLURAN        
9903	IT018990179903  	2015-12-10	2019-02-12	2	VUOTA      	225	2019-09-25	MONTOYA         
9903	IT018990179903  	2015-12-10	2019-02-12	2	VUOTA      	266	2019-11-05	WILLIE          
9903	IT018990179903  	2015-12-10	2019-02-12	2	PAREGG     	304	2019-12-13	OK              
