Data	animal	ID	lie	stand	chewing	nothing	inactive	active	highActive
2021-04-19	IT018990223479	2429	845	595	474	966	508	846	86
2021-04-19	IT018990223481	2431	649	791	515	925	361	1046	33
2021-04-19	IT018990223482	2432	759	681	489	951	439	749	254
2021-04-19	IT018990223484	2433	528	912	542	898	304	903	233
2021-04-19	IT018990223489	2435	633	807	501	939	351	883	206
2021-04-19	IT018990223490	2436	619	821	515	925	303	954	183
2021-04-19	IT018990226095	2440	641	799	540	900	319	822	299
2021-04-19	IT018990226102	2443	732	708	574	866	328	993	119
2021-04-19	IT018990226103	2444	746	694	537	903	380	971	89
2021-04-19	IT018990226111	2446	600	840	511	929	390	1008	42
2021-04-19	IT018990226115	2448	605	835	562	878	332	863	245
2021-04-19	IT018990226121	2449	703	737	721	719	317	1103	20
2021-04-19	IT018990226123	2451	700	740	607	833	318	970	152
2021-04-19	IT018990226124	2452	578	862	463	977	380	790	271
2021-04-19	IT018990226126	2454	714	726	687	753	267	1140	33
2021-04-19	IT018990226129	2457	776	664	587	853	218	874	348
2021-04-19	IT018990226135	2460	605	835	671	769	254	932	254
2021-04-19	IT018990226136	2461	865	575	623	817	454	939	47
2021-04-19	IT018990226137	2462	565	875	610	830	277	1026	137
2021-04-19	IT018990226138	2463	645	795	558	882	409	856	175
2021-04-19	IT018990226139	2464	763	677	522	918	321	937	182
2021-04-19	IT018990228627	2469	732	708	632	808	315	1000	125
2021-04-19	IT018990228628	2470	820	620	503	937	410	981	50
2021-04-19	IT018990228654	2477	844	596	518	922	429	973	38
2021-04-19	IT018990228661	2481	569	871	589	851	300	1090	50
2021-04-19	IT018990228662	2482	582	858	620	820	235	1001	204
2021-04-19	IT018990228663	2483	614	826	598	842	233	1132	75
2021-04-19	IT018990228667	2484	716	724	649	791	318	1102	20
2021-04-19	IT018990228671	2488	615	825	591	849	310	884	245
2021-04-19	IT018990229773	2490	548	892	630	810	231	1083	127
2021-04-19	IT018990229781	2492	627	813	651	789	252	1153	35
2021-04-19	IT018990229785	2495	872	568	429	1011	484	824	132
2021-04-19	IT018990229786	2494	934	506	572	868	408	961	71
2021-04-19	IT018990229799	2502	707	733	631	809	195	1042	203
2021-04-19	IT018990229801	2500	588	852	580	860	291	1001	147
2021-04-19	IT018990229806	2506	600	840	575	865	266	1139	35
2021-04-19	IT018990229809	2509	605	835	560	880	178	912	350
2021-04-19	IT018990229816	2512	647	793	668	772	342	1011	87
2021-04-19	IT018990229814	2510	661	779	576	864	294	1019	127
2021-04-19	IT018990231389	2519	784	656	530	910	467	938	35
2021-04-19	IT018990231404	2529	676	764	337	1103	503	641	296
2021-04-19	IT018990226092	2437	631	809	662	778	271	1119	50
2021-04-20	IT018990162270	266	742	698	768	672	526	914	0
2021-04-20	IT018990163938	294	527	673	380	820	445	754	1
2021-04-20	IT018990166609	326	745	695	499	941	526	747	167
2021-04-20	IT018990135842	968	800	640	603	837	335	1068	37
2021-04-20	IT018990163382	3382	732	708	964	476	298	1128	14
2021-04-20	IT018990163541	3541	628	812	472	968	538	880	22
2021-04-20	IT018990163546	3546	859	581	626	814	409	1028	3
2021-04-20	IT018990163568	3568	472	968	521	919	282	1016	142
2021-04-20	IT018990163571	3571	853	587	591	849	416	1014	10
2021-04-20	IT018990163556	3556	775	665	509	931	403	931	106
2021-04-20	IT018990179926	9926	811	629	536	904	472	744	225
2021-04-20	IT018990179909	9909	809	631	785	655	309	1098	33
2021-04-20	IT018990163566	3566	962	478	482	958	609	829	2
2021-04-20	IT018990168094	347	1440	0	0	1440	1440	0	0
2021-04-20	IT018990170710	364	861	579	654	786	364	1060	16
2021-04-20	IT018990151455	159	913	527	718	722	292	1109	39
2021-04-20	IT018990170698	1356	1017	423	322	1118	811	549	80
2021-04-20	IT018990180190	1190	986	454	685	755	520	917	3
2021-04-20	IT018990163392	3392	608	832	661	779	318	998	124
2021-04-20	IT018990163383	3383	605	595	462	738	284	782	134
2021-04-20	IT018990180200	1200	656	784	583	857	334	1054	52
2021-04-20	IT018990180191	1191	599	841	585	855	382	1040	18
2021-04-20	IT018990191182	2010	898	542	607	833	534	906	0
2021-04-20	IT018990180192	1192	807	633	601	839	397	941	102
2021-04-20	IT018990162252	258	854	586	577	863	456	977	7
2021-04-20	IT018990163578	3578	712	728	744	696	346	1080	14
2021-04-20	IT018990170699	357	881	559	583	857	504	932	4
2021-04-20	IT018990191207	2035	596	844	501	939	448	886	107
2021-04-20	IT018990191177	2005	686	754	630	810	393	1003	44
2021-04-20	IT018990179923	9923	944	496	719	721	389	1048	3
2021-04-20	IT018990180156	1156	687	753	511	929	572	852	16
2021-04-20	IT018990191196	2022	644	796	537	903	365	760	315
2021-04-20	IT018990180166	1166	846	594	603	837	589	803	49
2021-04-20	IT018990168066	331	728	712	657	783	359	1073	8
2021-04-20	IT018990191186	2014	994	446	730	710	553	883	4
2021-04-20	IT018990191209	2037	942	498	559	881	440	823	177
2021-04-20	IT018990162248	256	786	654	640	800	396	1041	3
2021-04-20	IT018990191211	2038	928	512	702	738	509	930	1
2021-04-20	IT018990191201	2029	931	509	607	833	471	968	1
2021-04-20	IT018990180152	1152	567	873	409	1031	316	1118	6
2021-04-20	IT018990180178	1178	829	611	599	841	473	942	25
2021-04-20	IT018990180165	1165	601	839	547	893	460	809	171
2021-04-20	IT018990163404	3404	1320	0	0	1320	1320	0	0
2021-04-20	IT018990166601	318	624	816	499	941	396	949	95
2021-04-20	IT018990163577	3577	948	492	457	983	494	946	0
2021-04-20	IT018990191216	2043	579	861	507	933	385	1046	9
2021-04-20	IT018990195789	2050	812	628	587	853	573	863	4
2021-04-20	IT018990191217	2044	837	603	671	769	316	1097	27
2021-04-20	IT018990191202	2030	864	576	751	689	446	994	0
2021-04-20	IT018990191212	2039	963	477	499	941	543	857	40
2021-04-20	IT018990204674	2170	850	590	492	948	444	858	139
2021-04-20	IT018990204675	2171	857	583	530	910	467	935	38
2021-04-20	IT018990204686	2177	813	627	599	841	447	965	28
2021-04-20	IT018990204687	2178	714	726	501	939	436	855	150
2021-04-20	IT018990204708	2185	530	910	427	1013	268	989	184
2021-04-20	IT018990206808	2190	784	656	610	830	581	859	0
2021-04-20	IT018990206820	2198	767	673	738	702	388	1052	0
2021-04-20	IT018990206821	2199	930	510	636	804	492	936	13
2021-04-20	IT018990206824	2201	576	864	635	805	296	740	406
2021-04-20	IT018990206826	2203	685	755	611	829	345	1081	14
2021-04-20	IT018990206827	2204	761	679	595	845	368	1040	32
2021-04-20	IT018990209596	2215	821	619	570	870	378	995	67
2021-04-20	IT018990209597	2216	859	581	630	810	319	1026	95
2021-04-20	IT018990209598	2217	773	667	546	894	459	876	105
2021-04-20	IT018990209599	2218	779	661	611	829	435	999	6
2021-04-20	IT018990209611	2222	624	816	580	860	357	866	219
2021-04-20	IT018990191208	2036	702	738	602	838	303	827	310
2021-04-20	IT018990198241	2075	743	697	727	713	294	1138	8
2021-04-20	IT018990198238	2074	852	588	743	697	338	1099	3
2021-04-20	IT018990191218	2045	501	339	353	487	330	434	75
2021-04-20	IT018990199316	2102	610	830	627	813	212	1130	98
2021-04-20	IT018990195829	2072	872	568	728	712	293	1138	9
2021-04-20	IT018990191183	2011	867	573	686	754	422	1012	6
2021-04-20	IT018990195790	2051	641	799	541	899	353	834	253
2021-04-20	IT018990199306	2097	855	585	575	865	342	794	305
2021-04-20	IT018990198264	2088	532	908	523	917	352	723	366
2021-04-20	IT018990198246	2081	493	947	663	777	275	1062	103
2021-04-20	IT018990199329	2111	629	811	620	820	410	1002	28
2021-04-20	IT018990199303	2096	914	526	557	883	460	959	21
2021-04-20	IT018990201160	2131	934	506	548	892	348	1087	5
2021-04-20	IT018990198251	2084	751	689	765	675	352	1087	1
2021-04-20	IT018990191189	2019	665	775	477	963	414	775	251
2021-04-20	IT018990191195	2024	960	0	0	960	960	0	0
2021-04-20	IT018990195809	2063	863	577	449	991	520	903	17
2021-04-20	IT018990198250	2083	695	745	621	819	348	1064	28
2021-04-20	IT018990157041	215	962	478	765	675	461	975	4
2021-04-20	IT018990199328	2110	485	955	638	802	307	1087	46
2021-04-20	IT018990199343	2105	758	682	574	866	423	1001	16
2021-04-20	IT018990199332	2114	581	859	320	1120	369	953	118
2021-04-20	IT018990213400	2292	745	695	853	587	271	1135	34
2021-04-20	IT018990213394	2287	675	765	566	874	372	797	272
2021-04-20	IT018990215549	2297	786	654	547	893	391	922	127
2021-04-20	IT018990215550	2298	553	887	629	811	338	949	152
2021-04-20	IT018990215547	2295	856	584	538	902	408	895	137
2021-04-20	IT018990215552	2300	529	911	549	891	375	884	181
2021-04-20	IT018990201164	2133	702	738	537	903	367	932	141
2021-04-20	IT018990199318	2103	816	624	580	860	405	802	233
2021-04-20	IT018990195788	2049	558	882	705	735	235	1131	74
2021-04-20	IT018990198281	2095	612	828	587	853	224	805	411
2021-04-20	IT018990199312	2101	434	1006	733	707	169	1197	74
2021-04-20	IT018990199323	2108	529	851	402	978	348	967	65
2021-04-20	IT018990199345	2123	687	753	523	917	375	931	135
2021-04-20	IT018990201163	2132	856	584	454	986	471	618	351
2021-04-20	IT018990201165	2135	750	690	681	759	333	1053	54
2021-04-20	IT018990201172	2136	535	905	496	944	328	951	162
2021-04-20	IT018990201173	2137	858	582	464	976	514	871	55
2021-04-20	IT018990201180	2140	964	476	583	857	504	931	5
2021-04-20	IT018990203366	2142	768	672	539	901	441	765	236
2021-04-20	IT018990203367	2143	525	915	577	863	315	919	207
2021-04-20	IT018990203373	2145	796	644	579	861	409	698	333
2021-04-20	IT018990203386	2149	833	607	644	796	334	1066	40
2021-04-20	IT018990203387	2150	798	642	478	962	413	753	274
2021-04-20	IT018990203390	2151	1001	439	707	733	490	946	4
2021-04-20	IT018990203394	2153	895	545	632	808	384	1050	6
2021-04-20	IT018990203406	2156	666	774	524	916	276	792	372
2021-04-20	IT018990203407	2157	763	677	446	994	478	915	47
2021-04-20	IT018990204662	2162	890	550	544	896	412	960	68
2021-04-20	IT018990204671	2168	787	653	628	812	375	1053	12
2021-04-20	IT018990204682	2173	889	551	538	902	432	973	35
2021-04-20	IT018990204684	2175	901	539	547	893	433	805	202
2021-04-20	IT018990204685	2176	793	647	560	880	389	1002	49
2021-04-20	IT018990204709	2184	720	720	549	891	310	1002	128
2021-04-20	IT018990204711	2186	879	561	681	759	481	956	3
2021-04-20	IT018990206806	2189	685	755	587	853	390	930	120
2021-04-20	IT018990206810	2192	814	626	662	778	403	870	167
2021-04-20	IT018990206825	2202	916	524	538	902	515	918	7
2021-04-20	IT018990206845	2211	827	613	541	899	392	851	198
2021-04-20	IT018990206846	2212	727	713	511	929	430	772	239
2021-04-20	IT018990206847	2213	703	737	691	749	347	1022	71
2021-04-20	IT018990209601	2219	443	997	599	841	341	854	245
2021-04-20	IT018990209636	2231	535	905	495	945	216	914	311
2021-04-20	IT018990209639	2232	824	616	588	852	389	983	68
2021-04-20	IT018990209640	2234	670	770	603	837	501	929	10
2021-04-20	IT018990212592	2235	644	796	529	911	380	1016	44
2021-04-20	IT018990212594	2237	771	609	582	798	365	811	206
2021-04-20	IT018990212602	2238	828	612	419	1021	462	959	19
2021-04-20	IT018990212603	2239	819	621	627	813	422	1010	8
2021-04-20	IT018990212604	2240	682	758	555	885	396	1017	27
2021-04-20	IT018990212606	2242	652	788	567	873	329	853	258
2021-04-20	IT018990212609	2245	612	828	678	762	371	1062	7
2021-04-20	IT018990212611	2247	847	593	572	868	380	798	261
2021-04-20	IT018990212612	2248	737	703	778	662	296	1137	7
2021-04-20	IT018990212616	2249	850	590	454	986	508	889	43
2021-04-20	IT018990212618	2251	635	805	564	876	277	951	211
2021-04-20	IT018990212619	2252	632	808	642	798	410	963	67
2021-04-20	IT018990212620	2253	784	656	649	791	374	1017	49
2021-04-20	IT018990212630	2257	766	674	477	963	500	938	2
2021-04-20	IT018990212631	2258	400	1040	432	1008	187	709	544
2021-04-20	IT018990212638	2259	754	686	532	908	394	743	303
2021-04-20	IT018990213353	2263	695	745	580	860	345	1086	9
2021-04-20	IT018990212641	2262	753	687	505	935	467	943	30
2021-04-20	IT018990213352	2264	750	690	581	859	570	861	9
2021-04-20	IT018990213354	2265	789	651	586	854	437	880	124
2021-04-20	IT018990213360	2269	548	892	565	875	378	949	114
2021-04-20	IT018990213366	2275	911	529	635	805	350	1064	26
2021-04-20	IT018990213381	2282	660	780	709	731	403	1029	8
2021-04-20	IT018990213395	2288	846	594	677	763	361	1044	35
2021-04-20	IT018990213396	2289	784	656	475	965	551	688	201
2021-04-20	IT018990215545	2294	678	762	462	978	305	999	136
2021-04-20	IT018990215551	2299	711	729	608	832	333	1013	94
2021-04-20	IT018990215554	2302	461	979	899	541	250	1172	18
2021-04-20	IT018990215553	2301	734	706	572	868	386	736	318
2021-04-20	IT018990215565	2305	836	604	699	741	416	1019	5
2021-04-20	IT018990215568	2308	1440	0	0	1440	1440	0	0
2021-04-20	IT018990215570	2310	531	909	354	1086	386	881	173
2021-04-20	IT018990215571	2311	678	762	617	823	307	1063	70
2021-04-20	IT018990215577	2312	557	883	491	949	286	763	391
2021-04-20	IT018990215579	2314	466	974	573	867	251	1086	103
2021-04-20	IT018990215580	2315	335	1105	420	1020	278	984	178
2021-04-20	IT018990216743	2321	817	623	604	836	325	1038	77
2021-04-20	IT018990216744	2322	472	428	329	571	241	452	207
2021-04-20	IT018990216751	2324	806	634	627	813	402	979	59
2021-04-20	IT018990216752	2325	380	1060	443	997	232	953	255
2021-04-20	IT018990216753	2326	841	599	616	824	424	983	32
2021-04-20	IT018990216754	2327	760	680	543	897	392	810	239
2021-04-20	IT018990216759	2328	386	1054	450	990	331	574	535
2021-04-20	IT018990216760	2329	789	651	623	817	410	991	39
2021-04-20	IT018990216761	2330	702	738	697	743	205	1097	138
2021-04-20	IT018990216765	2332	370	1070	299	1141	246	694	500
2021-04-20	IT018990216769	2336	620	820	626	814	378	1051	11
2021-04-20	IT018990216781	2344	836	604	604	836	402	988	50
2021-04-20	IT018990216782	2345	362	1078	606	834	286	990	164
2021-04-20	IT018990216785	2348	782	658	652	788	391	1023	26
2021-04-20	IT018990216787	2349	556	884	645	795	196	978	266
2021-04-20	IT018990216788	2350	683	757	630	810	306	1035	99
2021-04-20	IT018990219395	2351	845	595	626	814	412	1011	17
2021-04-20	IT018990219396	2352	760	680	574	866	368	1051	21
2021-04-20	IT018990219401	2355	509	931	473	967	266	960	214
2021-04-20	IT018990219402	2356	784	656	497	943	555	882	3
2021-04-20	IT018990219409	2360	767	673	707	733	346	1073	21
2021-04-20	IT018990219413	2363	531	909	698	742	329	997	113
2021-04-20	IT018990220442	2389	697	743	622	818	323	877	240
2021-04-20	IT018990219415	2366	722	718	620	820	317	929	194
2021-04-20	IT018990219416	2367	801	639	574	866	409	907	123
2021-04-20	IT018990219422	2370	641	799	562	878	274	833	333
2021-04-20	IT018990219426	2371	682	758	673	767	315	1112	13
2021-04-20	IT018990219436	2372	1059	381	225	1215	949	467	24
2021-04-20	IT018990219441	2378	486	954	626	814	329	983	128
2021-04-20	IT018990220422	2379	554	886	623	817	298	831	311
2021-04-20	IT018990220423	2380	706	734	578	862	302	978	160
2021-04-20	IT018990220431	2383	329	1111	323	1117	165	537	737
2021-04-20	IT018990220436	2386	582	858	579	861	405	887	149
2021-04-20	IT018990220441	2388	357	783	648	492	282	846	12
2021-04-20	IT018990220446	2391	658	782	618	822	271	943	226
2021-04-20	IT018990220450	2394	820	620	601	839	380	910	150
2021-04-20	IT018990220455	2398	662	778	583	857	343	1085	12
2021-04-20	IT018990220456	2399	659	781	551	889	205	1171	65
2021-04-20	IT018990220463	2404	582	858	452	988	422	539	479
2021-04-20	IT018990220461	2403	788	652	545	895	376	894	170
2021-04-20	IT018990220459	2402	740	700	637	803	304	964	172
2021-04-20	IT018990220458	2401	645	795	571	869	428	995	17
2021-04-20	IT018990220457	2400	539	901	631	809	268	1084	89
2021-04-20	IT018990220465	2405	719	721	713	727	304	1132	4
2021-04-20	IT018990220470	2407	596	844	577	863	277	882	282
2021-04-20	IT018990223444	2409	695	745	656	784	277	933	230
2021-04-20	IT018990223442	2408	499	941	572	868	317	873	250
2021-04-20	IT018990223459	2415	60	0	0	60	60	0	0
2021-04-20	IT018990223454	2414	711	729	610	830	261	1036	142
2021-04-20	IT018990223452	2413	636	804	611	829	327	997	116
2021-04-20	IT018990223450	2412	638	802	593	847	253	933	254
2021-04-20	IT018990223446	2410	501	939	555	885	283	1062	95
2021-04-20	IT018990223449	2411	497	943	325	1115	296	511	633
2021-04-20	IT018990223460	2416	789	651	631	809	284	1115	41
2021-04-20	IT018990223464	2419	420	0	0	420	420	0	0
2021-04-20	IT018990223466	2420	855	585	584	856	397	888	155
2021-04-20	IT018990223469	2421	583	857	573	867	311	1049	80
2021-04-20	IT018990223470	2422	674	766	551	889	280	815	345
2021-04-20	IT018990223471	2423	854	586	529	911	453	976	11
2021-04-20	IT018990223473	2424	587	853	581	859	297	881	262
2021-04-20	IT018990223474	2425	768	672	634	806	294	1128	18
2021-04-20	IT018990223475	2426	506	934	630	810	327	1051	62
2021-04-20	IT018990223476	2427	778	662	628	812	325	1109	6
2021-04-20	IT018990223478	2428	691	749	594	846	346	817	278
2021-04-20	IT018990223479	2429	751	689	531	909	429	944	67
2021-04-20	IT018990223481	2431	680	760	619	821	335	1068	37
2021-04-20	IT018990223482	2432	762	678	532	908	341	941	157
2021-04-20	IT018990223484	2433	507	933	520	920	288	955	197
2021-04-20	IT018990223489	2435	548	892	491	949	357	870	213
2021-04-20	IT018990223490	2436	609	831	586	854	314	1045	81
2021-04-20	IT018990226095	2440	620	820	578	862	285	914	241
2021-04-20	IT018990226102	2443	694	746	529	911	337	1007	96
2021-04-20	IT018990226103	2444	741	699	576	864	300	1113	27
2021-04-20	IT018990226111	2446	577	863	573	867	332	1092	16
2021-04-20	IT018990226115	2448	568	872	702	738	260	1034	146
2021-04-20	IT018990226121	2449	798	642	730	710	324	1104	12
2021-04-20	IT018990226123	2451	818	622	518	922	379	965	97
2021-04-20	IT018990226124	2452	502	938	499	941	297	794	349
2021-04-20	IT018990226126	2454	634	806	719	721	236	1192	12
2021-04-20	IT018990226129	2457	696	744	587	853	231	817	393
2021-04-20	IT018990226135	2460	661	779	668	772	247	933	260
2021-04-20	IT018990226136	2461	712	728	610	830	395	1021	24
2021-04-20	IT018990226137	2462	577	863	626	814	279	1004	157
2021-04-20	IT018990226138	2463	575	865	621	819	347	880	213
2021-04-20	IT018990226139	2464	564	756	463	857	202	911	207
2021-04-20	IT018990228627	2469	566	874	633	807	224	1034	182
2021-04-20	IT018990228628	2470	811	629	500	940	383	951	106
2021-04-20	IT018990228654	2477	734	706	510	930	315	1005	119
2021-04-20	IT018990228661	2481	596	844	569	871	297	1097	46
2021-04-20	IT018990228662	2482	578	862	695	745	280	928	232
2021-04-20	IT018990228663	2483	551	889	598	842	224	1112	105
2021-04-20	IT018990228667	2484	555	885	682	758	265	1134	41
2021-04-20	IT018990228671	2488	673	767	658	782	337	894	209
2021-04-20	IT018990229773	2490	825	615	575	865	285	1006	150
2021-04-20	IT018990229781	2492	630	810	753	687	301	1090	49
2021-04-20	IT018990229785	2495	880	560	477	963	480	844	115
2021-04-20	IT018990229786	2494	973	467	621	819	449	925	66
2021-04-20	IT018990229799	2502	680	760	617	823	234	998	210
2021-04-20	IT018990229801	2500	619	821	665	775	272	1031	137
2021-04-20	IT018990229806	2506	566	874	675	765	263	1154	23
2021-04-20	IT018990229809	2509	634	806	614	826	222	920	298
2021-04-20	IT018990229816	2512	679	761	697	743	299	1050	90
2021-04-20	IT018990229814	2510	795	645	688	752	291	977	172
2021-04-20	IT018990231389	2519	812	628	585	855	433	960	47
2021-04-20	IT018990231404	2529	708	732	445	995	487	708	244
2021-04-20	IT018990226092	2437	700	740	736	704	231	1126	83
2021-04-21	IT018990162270	266	663	777	754	686	471	943	26
2021-04-21	IT018990163938	294	351	729	297	783	246	828	6
2021-04-21	IT018990166609	326	607	833	519	921	415	809	215
2021-04-21	IT018990135842	968	797	643	666	774	337	1075	29
2021-04-21	IT018990163382	3382	713	727	891	549	354	1074	12
2021-04-21	IT018990163541	3541	640	800	476	964	511	878	51
2021-04-21	IT018990163546	3546	888	552	613	827	445	995	0
2021-04-21	IT018990163568	3568	520	920	579	861	302	1003	135
